base_ym,dpro_tgt_perd_val,cust_ctg_type,cust_class,sex_type,age,efct_svc_count,dt_stop_yn,npay_yn,r3m_avg_bill_amt,r3m_A_avg_arpu_amt,r3m_B_avg_arpu_amt,r6m_A_avg_arpu_amt,r6m_B_avg_arpu_amt,termination_yn
202006,20200630,10001,G,M,59,2,N,N,12265,6423.1334,4726.8666,390.2001,4293.55,N
202006,20200630,10001,G,M,63,1,N,Y,15456.9334,2262,12986.4,0,15361.2,N
202006,20200630,10001,_,M,60,0,N,N,3099.25011,2817.5001,0,1006.5,0,N
202006,20200630,10001,D,M,14,1,N,N,8278.6,2124,5402,0,5400,N
202006,20200630,10001,D,F,52,1,N,N,6930.8,1707.9999,4158.48,330.6,0,N
202006,20200630,10001,D,M,46,1,N,N,11391.52091,1775.0001,8580.928,0,7337.8946,N
202006,20200630,10001,G,M,37,1,N,N,22765.9667,1775.4999,6773.6,0,6990.6,N
202006,20200630,10001,D,F,44,0,N,N,4129,1322.1999,0,0,0,Y
202006,20200630,10001,D,F,68,1,N,N,11107.0666,2174.0001,4001.6506,0,3998.2174,N
202006,20200630,10001,C,M,48,0,N,N,3271.9334,1373.0001,0,0,0,Y
202006,20200630,10001,E,F,24,1,Y,Y,26542.8,2546.6666,8742.2746,0,8804.508,N
202006,20200630,10001,_,M,54,1,N,N,2324.29989,2112.9999,0,0,0,Y
202006,20200630,10001,_,M,9,0,N,N,3003,1227,1503,0,1500,N
202006,20200630,10001,G,M,38,1,N,N,12821.8,965.3001,5419.964,0,5448.9974,N
202006,20200630,10001,D,M,58,0,N,N,4744.4,337.5999,2846.64,0,0,Y
202006,20200630,10001,D,M,80,2,N,N,5723.5334,1713.9999,1751.1,1314.5499,1689.9501,N
202006,20200630,10005,C,_,_,1,N,N,2234.1,2031,0,2709.6999,0,N
202006,20200630,10001,_,M,9,1,N,N,2711.94,336,2129.4,0,2127.4,N
202006,20200630,10001,D,F,52,1,N,N,19186.93348,12791.6668,4651,0,4649,N
202006,20200630,10001,_,_,_,1,N,N,867.57,788.7,0,0,0,Y
202006,20200630,10001,D,F,7,1,N,N,11933.93674,8446.9334,2402.1,0,2398.6452,N
202006,20200630,10001,C,M,61,1,N,N,1367.4,1217.0001,0,1166.4999,0,N
202006,20200630,10001,G,M,60,2,N,N,21041.53348,12395.8668,6732.8,719.25,6730.8,N
202006,20200630,10001,C,M,80,2,N,N,3628.23978,1570.2999,1728.0999,989.4999,2235.6501,N
202006,20200630,10001,_,M,32,2,N,Y,23725.60663,10290,11278.7333,0,11481.1334,N
202006,20200630,10001,G,M,46,3,N,N,23274.5667,1746.9999,14902.9434,2229.15,14386.805,N
202006,20200630,10010,_,_,_,1,N,N,747.22989,679.2999,0,0,0,Y
202006,20200630,10001,C,F,54,1,N,N,7971.99348,5227.0668,2020.2,0,2086.3666,N
202006,20200630,10001,F,M,28,1,N,N,14148.19989,879.9999,11982,0,11980,N
202006,20200630,10001,C,F,50,1,N,N,2996.07,2723.7,0,1722,0,N
202006,20200630,10005,C,M,93,1,N,N,2165.4999,1548,0,2209.5999,0,N
202006,20200630,10001,E,F,38,1,N,N,11446.30652,7554.7332,2851,0,2928.7334,N
202006,20200630,10001,C,M,52,1,N,N,2218.2,371.0001,1330.92,2628.6501,0,N
202006,20200630,10001,F,M,28,0,N,N,18538.2666,3788,8446.0666,0,8411.1334,N
202006,20200630,10001,D,M,59,0,N,N,5643.6,2850,0,0,0,Y
202006,20200630,10001,D,M,18,1,N,N,12284.8,331.5999,7980.8,0,7327.5334,N
202006,20200630,10001,E,M,41,2,N,N,12883.6333,1701,6072.4506,0,6066.0174,N
202006,20200630,10001,G,M,27,1,N,Y,12256.96989,1732.2999,9410.4,0,9408.5666,N
202006,20200630,10001,G,F,59,1,N,N,13072.1334,290.7999,6287.3334,0,5889.8,N
202006,20200630,10001,E,M,34,1,N,Y,14997.6667,2120.4999,12870.2594,0,13137.9322,N
202006,20200630,10001,E,M,65,0,N,N,15525.32674,14113.9334,0,0,0,Y
202006,20200630,10001,D,M,53,1,N,N,5872.1334,2332.5,0,285.45,0,N
202006,20200630,10001,E,M,61,0,N,N,11973.3334,3443.9334,7184.00004,0,0,Y
202006,20200630,10001,E,F,36,1,N,N,5064.40011,2402.0001,2202,0,2340,N
202006,20200630,10001,F,F,51,6,N,N,18380.7334,1448.1,4002,8518.9668,4000,N
202006,20200630,10001,G,M,32,2,N,N,15176.9,2819.6666,11750.6104,3480.1334,13808.8886,N
202006,20200630,10001,F,M,62,2,N,N,11609.7334,3372,6783.981,2898.6999,6781.3238,N
202006,20200630,10001,C,M,79,1,N,N,1843.8,676.8,0,1704,0,N
202006,20200630,10001,C,M,34,1,N,N,3686.09989,348.9999,3002,0,2999.1,N
202006,20200630,10001,C,M,52,2,N,N,7663.62674,4938.9334,2028,0,2069.3,N
202006,20200630,10001,E,M,29,1,N,N,15542.0333,2593.9334,9433.517,0,9470.8354,N
202006,20200630,10001,C,M,82,1,N,N,2187.3999,1517.9001,0,2056.5,0,N
202006,20200630,10001,C,M,69,2,N,N,5126.0666,362.7999,3893.4666,1728.9999,3972.4,N
202006,20200630,10001,D,F,52,0,N,N,11271.73663,10247.0333,0,0,0,Y
202006,20200630,10001,G,M,21,1,N,N,35620.9,282,9909.5334,0,9807.4666,N
202006,20200630,10001,_,F,48,1,N,N,674.41011,613.1001,0,0,0,Y
202006,20200630,10001,D,M,77,0,N,Y,12197.05663,11088.2333,0,0,0,Y
202006,20200630,10001,C,M,65,1,N,N,2529,2258.0001,0,2600,0,N
202006,20200630,10001,D,M,34,1,N,N,14315.5,2012.0001,9194.3804,0,9192.3804,N
202006,20200630,10001,C,F,44,1,N,N,1860,1707.9999,0,1722,0,N
202006,20200630,10001,G,M,45,2,N,N,18651.8666,1554.9999,5700.2,840,5698.2,N
202006,20200630,10001,C,M,63,0,N,N,2080.8,1053,0,0,0,Y
202006,20200630,10001,D,M,73,2,N,N,4593.9334,723,3409.9334,0,3322.3334,N
202006,20200630,10001,G,M,55,3,N,N,11393.2667,336,4896.8334,5301.0668,4893.75,N
202006,20200630,10001,C,M,10,1,N,N,3106,614.4999,2403,0,2400,N
202006,20200630,10001,E,F,85,2,N,N,12640.0666,341.3001,6049.2666,3766.9,6038,N
202006,20200630,10001,G,M,51,1,N,N,13456,335.0001,6082,0,6090.6,N
202006,20200630,10001,G,F,52,1,N,N,15161.9334,1731.9999,7960.5334,0,7956.0666,N
202006,20200630,10001,F,F,26,1,N,N,14798.3,6915.7334,6537.2666,0,5645.4666,N
202006,20200630,10001,_,F,44,1,N,N,8263.1538,3510.3332,4001.6248,0,3999.6248,N
202006,20200630,10001,G,F,30,1,N,N,14915.4667,285,8642.3334,0,8925.8,N
202006,20200630,10001,D,F,70,2,N,N,2856.70011,2597.0001,0,1707,0,N
202006,20200630,10001,_,F,63,1,N,N,3910.5,1752,1803,0,1800,N
202006,20200630,10001,F,F,54,1,N,N,16109.7334,2074.2,12248.8,0,12246.8334,N
202006,20200630,10001,F,M,28,1,N,N,65113.6667,1310.4,20083.5033,0,19426.1983,N
202006,20200630,10001,D,F,66,1,N,N,7604.00674,2895,4017.7334,0,4007.8666,N
202006,20200630,10001,G,F,20,1,N,N,13570.4666,1746,2976.9999,0,2055.6501,N
202006,20200630,10001,E,F,68,1,N,N,13035.1334,1853.0001,5103.8,0,5101.8,N
202006,20200630,10001,E,F,26,1,N,N,9471.2288,2599.2,6011.008,0,6009.008,N
202006,20200630,10001,C,M,12,1,N,Y,2098.8,1908,0,0,0,Y
202006,20200630,10001,D,F,57,1,N,N,2286.9,2079,0,0,0,Y
202006,20200630,10001,_,M,33,0,N,N,15364.1,1037.1999,9218.46,0,0,Y
202006,20200630,10001,E,M,92,2,N,Y,7146.2666,1903.5,4160.8,963.6501,4826.4334,N
202006,20200630,10001,D,M,51,0,N,Y,4160.4,2864.8,0,0,0,Y
202006,20200630,10001,G,M,37,1,N,N,18672.8,1721.7999,6274,0,6272,N
202006,20200630,10001,C,M,79,1,N,N,5979.8,989.0001,3587.88,1004.4999,0,N
202006,20200630,10001,C,M,42,2,N,N,2811.5334,1815.9999,0,3117.9334,0,N
202006,20200630,10001,C,F,79,1,N,N,2820.94989,336,2228.4999,0,2462.7501,N
202006,20200630,10001,F,M,65,2,N,N,12591.2666,2094.9999,4470.4666,468.0501,4468.4334,N
202006,20200630,10001,_,M,62,0,N,N,1974.49989,1794.9999,0,0,1048.65,N
202006,20200630,10001,G,F,32,2,N,Y,12492.7,721.2999,7749.6666,0,7714.3666,N
202006,20200630,10001,E,M,47,2,N,N,9685.4666,4221.2,0,957.2001,0,N
202006,20200630,10001,D,F,20,1,N,N,10110.98,282,8909.8,0,8907.5834,N
202006,20200630,10001,G,M,48,1,N,N,11304.2667,2346.5001,6636.7334,0,7154.7834,N
202006,20200630,10001,C,F,71,1,N,N,7310.89348,6646.2668,0,2031,0,N
202006,20200630,10005,C,_,_,2,N,N,4817.63326,4379.6666,0,3025.6334,0,N
202006,20200630,10005,C,_,_,0,N,Y,5141.6,2192.0001,0,0,0,Y
202006,20200630,10001,C,F,77,1,N,N,2326.5,2115,0,0,0,Y
202006,20200630,10001,D,M,54,1,N,N,16965.0666,2693.0001,6772.3734,0,6792.85,N
202006,20200630,10001,E,M,59,2,N,N,9582.4,2599.2,3642,334.2999,3258.6666,N
202006,20200630,10001,C,M,68,1,N,N,1663.2,1512,0,1176,0,N
202006,20200630,10001,C,M,18,1,N,N,2509.188,1703.7999,577.2801,0,575.8299,N
202006,20200630,10001,C,M,48,1,N,Y,2973.5001,330,1784.10006,1855.7499,0,N
202006,20200630,10001,D,F,54,1,N,N,8454.6,1704,5982,0,5980,N
202006,20200630,10001,G,M,41,1,N,N,11903.03235,2831.0001,7989.9384,0,7936.8692,N
202006,20200630,10001,_,M,30,1,N,N,2965.32456,1820.9496,874.8,0,871.2072,N
202006,20200630,10001,C,F,47,1,N,Y,1872.8001,1464.9999,0,1789.8501,0,N
202006,20200630,10001,D,M,73,1,N,N,7207.2666,2284.6666,4651.4666,0,4797.6334,N
202006,20200630,10001,F,F,51,1,N,N,11736.04652,4026.6666,6642.4666,0,6657.9666,N
202006,20200630,10001,C,M,69,1,N,N,1984.39989,1803.9999,0,695.7,0,N
202006,20200630,10001,_,F,51,1,N,N,6834.9334,2283.2001,4231.1334,0,4007.8334,N
202006,20200630,10001,C,F,69,2,N,N,6251.59326,3526.0666,2157.2,1714.8999,2397.3,N
202006,20200630,10001,E,M,71,1,N,N,8903,2952.3,4500.9334,0,4499.1,N
202006,20200630,10001,C,M,63,1,N,N,1360.8999,330,816.53994,1185.9999,0,N
202006,20200630,10001,D,M,83,2,N,N,1873.5,767.0001,0,1557.9999,0,N
202006,20200630,10001,E,M,55,2,N,N,14592.9334,1953.9999,8019.7334,1727.0001,7179.2334,N
202006,20200630,10001,G,F,46,2,Y,N,10000.5,1704,5806.3,1506.0999,5976.55,N
202006,20200630,10001,G,M,32,1,N,Y,20625.6,2682.3,11728.6666,0,14363.1246,N
202006,20200630,10001,D,M,53,0,N,N,6180,366.3,3708,0,0,Y
202006,20200630,10001,C,M,88,1,N,N,1429.2,1017.9999,0,1307.0001,0,N
202006,20200630,10001,G,F,37,1,N,N,16592.69326,2538.6666,12545.6,0,12543.6,N
202006,20200630,10001,C,M,86,1,N,Y,2790.81,2537.1,0,1911,0,N
202006,20200630,10001,C,M,64,1,N,N,3772.26674,3429.3334,0,1212,0,N
202006,20200630,10001,E,F,34,1,N,N,11333.3334,3085.6668,7982,0,7980,N
202006,20200630,10001,D,F,69,2,N,N,7508.41674,2330.6668,4495.1666,2257.5,4189.2834,N
202006,20200630,10001,D,M,28,0,N,N,4169,3928.2666,0,0,0,Y
202006,20200630,10001,D,F,10,1,N,N,4054,1088.4,2501.2,0,2499.2,N
202006,20200630,10001,C,F,51,1,N,N,14089,2217,8453.4,325.6932,0,N
202006,20200630,10001,E,F,63,1,N,N,7802.3,1491,5602,0,5600,N
202006,20200630,10001,D,F,77,1,N,N,14738.8,1326,8843.28,1177.2,0,N
202006,20200630,10001,G,F,30,1,N,N,51771.2667,332.1,8448.0666,0,9867.6666,N
202006,20200630,10001,D,M,78,1,N,N,5602.4666,1635.3,3361.47996,1348.5,0,N
202006,20200630,10001,F,F,51,1,N,Y,33305.8333,1102.7001,13152.2833,0,11528.5167,N
202006,20200630,10001,G,M,48,1,N,Y,11580.6,1784.0001,8149.764,2032.6653,8141.064,N
202006,20200630,10001,F,F,24,2,N,N,18376.4666,332.0001,13392.228,0,13375.4112,N
202006,20200630,10001,E,F,44,1,N,N,7223.70044,2097.1338,4469.8666,0,4705.2534,N
202006,20200630,10001,D,F,52,1,N,N,7228,1320,5400.2,0,5398.2,N
202006,20200630,10001,C,M,49,1,N,N,5247.9334,1328.7999,3148.76004,2463.5001,0,N
202006,20200630,10001,D,F,62,1,N,N,4910.8,1314.9999,2946.48,330.2001,0,N
202006,20200630,10001,C,F,76,1,N,N,4801.17,2033.7999,2330.9001,0,2286.0999,N
202006,20200630,10001,C,M,27,0,N,Y,5508.3334,2711.3334,0,0,0,Y
202006,20200630,10001,C,M,76,1,N,Y,2403.9,336,1442.34,2425.2501,0,N
202006,20200630,10001,H,M,45,3,N,Y,13918.3333,2262.9999,8628.5666,0,9349.7334,N
202006,20200630,10001,E,M,16,1,N,N,10202.6,855,5396.2,0,6244.2334,N
202006,20200630,10001,D,F,68,1,N,Y,1101.87,1001.7,0,0,0,Y
202006,20200630,10001,G,M,57,1,N,N,11567.85674,1743,8773.2334,0,8171.55,N
202006,20200630,10001,_,F,61,1,N,Y,6225.19337,1658.0001,4001.2666,0,4086.6,N
202006,20200630,10001,D,F,35,1,N,N,10757.5334,659.0001,5602,0,6098.4666,N
202006,20200630,10001,G,M,59,2,N,N,20164.1,1220.0001,8179.0556,276.5457,8176.989,N
202006,20200630,10001,D,F,49,1,N,N,4275.7,1635,2252,0,2263.7,N
202006,20200630,10001,E,F,41,1,N,N,7635.2947,339.1104,6602.0666,0,6774.8666,N
202006,20200630,10001,G,M,62,1,Y,N,10262.8666,1987.8,4704.8666,0,5258.3,N
202006,20200630,10001,G,M,26,1,N,N,16648.81845,2194.1001,12941.1894,0,13374.3828,N
202006,20200630,10001,_,_,_,0,N,N,1676.4,1524,0,0,0,Y
202006,20200630,10001,C,M,56,0,N,N,3220,831,1932,0,0,Y
202006,20200630,10001,D,F,73,1,N,Y,7105.6666,831,2866.8,0,2794.3666,N
202006,20200630,10001,G,F,24,1,N,N,13132.68011,2429.0001,9509.8,0,9507.6,N
202006,20200630,10001,G,F,75,1,N,Y,13966.77326,2436.8,10260.2666,0,9735.4918,N
202006,20200630,10001,D,F,56,1,N,N,7578.52326,1800,5089.5666,0,5086.35,N
202006,20200630,10001,D,M,58,2,N,N,6672.6666,1760.7999,4003.59996,1583.85,0,N
202006,20200630,10001,G,F,30,2,N,N,16717.2,2402.0001,8456.92,0,8454.92,N
202006,20200630,10001,D,M,32,0,N,N,5249.2,2406.6,0,0,0,Y
202006,20200630,10001,D,M,60,0,N,N,6496.4,2112.9999,0,0,0,Y
202006,20200630,10001,C,F,62,1,N,N,2617.11989,377.1999,2002,0,2000,N
202006,20200630,10001,G,M,26,2,N,Y,18910.27974,3566,13625.1634,1821,13070.2416,N
202006,20200630,10001,G,F,20,2,N,Y,12611.35304,2575.3998,8889.4666,0,10365.6334,N
202006,20200630,10001,F,F,28,1,N,N,15728.6666,1703.7999,8983.8334,0,8980.7166,N
202006,20200630,10001,_,M,39,1,N,N,8285.20011,1730.0001,5802,0,5799.6624,N
202006,20200630,10001,E,F,45,1,N,N,9528.2,1680,6982,0,6980,N
202006,20200630,10001,D,F,19,1,N,N,13420.6666,1704,4577.6666,0,4343.8666,N
202006,20200630,10001,G,F,50,1,N,N,17354.8,1758.9999,10910.3754,0,10908.3754,N
202006,20200630,10001,H,M,46,2,N,N,21045.1333,2193.9999,10738.2,331.2,10736.2,N
202006,20200630,10001,G,M,58,1,N,N,11364.24674,2592,7739.1334,0,7748.6,N
202006,20200630,10001,G,F,20,1,N,N,13629.7334,1509.8001,7651.7334,0,7560.3666,N
202006,20200630,10001,D,F,25,1,N,Y,19407.6666,1311,3901.0666,0,3898.8334,N
202006,20200630,10001,F,F,62,1,N,Y,17048.4,336.9999,7528.8334,0,8874.65,N
202006,20200630,10001,G,M,42,1,N,Y,15582.1334,1779,9732.3334,0,9050.6334,N
202006,20200630,10001,F,M,54,1,N,N,16907.77,3282,12088.7,0,12083.2834,N
202006,20200630,10001,C,F,60,1,Y,Y,2340.79989,2127.9999,0,519,2119.4584,N
202006,20200630,10001,C,M,76,2,N,N,8356.26,6940.8,655.8,1537.2501,705.9,N
202006,20200630,10001,D,M,15,1,N,N,8409.49989,1662.9999,5982,0,5980,N
202006,20200630,10001,G,F,47,2,N,Y,14069.4,1109.6022,10312.64,1072.8999,15672.605,N
202006,20200630,10001,C,F,70,3,N,N,3366.6,1507.2999,8.4,2518,50.4,N
202006,20200630,10001,_,F,64,1,N,N,4950.88022,2025.4668,2475.3334,0,2863.0334,N
202006,20200630,10001,G,M,28,4,N,N,22205.2667,2147.3334,11409.4,0,11407.4,N
202006,20200630,10001,C,F,69,1,N,N,2090.9001,993.3,0,2012.4999,0,N
202006,20200630,10001,C,M,37,1,N,N,2231.6,2073.9999,0,2170.3334,0,N
202006,20200630,10001,D,F,57,1,N,N,4881.50685,1587.2001,2850.5334,0,2749.1,N
202006,20200630,10001,D,M,31,1,N,N,371.80011,338.0001,0,0,0,Y
202006,20200630,10001,_,F,26,0,N,N,15031.46183,2552.0001,11112.9652,0,11061.5576,N
202006,20200630,10001,E,M,49,1,N,N,10208.6333,3171.3334,6794.4666,0,6809.1334,N
202006,20200630,10005,D,_,_,1,N,N,10501.8,295.2,6301.08,2519.7666,0,N
202006,20200630,10001,D,M,47,1,N,N,6209.1334,2318.6666,0,1668.9999,0,N
202006,20200630,10001,D,F,11,1,N,Y,1622.0001,876.3,271.4001,0,267.9999,N
202006,20200630,10001,D,F,21,0,N,N,18278,2075.0001,6683.6,0,6681.352,N
202006,20200630,10001,F,M,55,2,N,N,12129.7334,1440,7277.84004,2893.8666,0,N
202006,20200630,10001,_,M,13,1,N,N,5190.79011,2129.0001,2589.9,0,2592.8001,N
202006,20200630,10001,D,M,40,1,N,N,11595.20989,2259.0999,8282,0,7708.1666,N
202006,20200630,10005,F,_,_,4,N,N,13543.0666,2095.1334,8125.83996,13210.6334,0,N
202006,20200630,10001,G,M,59,1,N,N,8254.62011,822.2001,6682,0,6680,N
202006,20200630,10001,E,M,46,1,N,N,12237,1938.9432,6291.8,0,8241.0666,N
202006,20200630,10001,D,M,79,2,N,N,5878.91326,2275.2,3069.2666,1515.5001,2919.7,N
202006,20200630,10001,C,M,56,1,N,N,1887.3,528,1132.38,1752.0501,0,N
202006,20200630,10010,_,_,_,1,N,N,2342.26652,2129.3332,0,1749,0,N
202006,20200630,10001,_,_,_,0,N,N,4040.66652,3673.3332,0,0,0,Y
202006,20200630,10001,F,F,28,1,N,N,11500.5,2445.0668,7984.9334,0,8195.5,N
202006,20200630,10001,C,F,29,1,N,N,10415.04794,9468.2254,0,0,0,Y
202006,20200630,10001,G,M,21,1,N,N,18335.09337,1811.0001,14857.2666,0,14841.9334,N
202006,20200630,10001,E,F,48,1,N,N,8492.6688,2853,4867.608,0,4882.9746,N
202006,20200630,10001,E,M,68,1,N,N,9104.8666,1924.1001,5462.91996,2090.0001,0,N
202006,20200630,10001,D,F,55,2,Y,N,11004.0667,5936.6668,4712.9334,0,5717.6666,N
202006,20200630,10001,D,M,17,1,N,N,5524.81226,1820.5566,3202,0,3200,N
202006,20200630,10001,D,M,60,0,N,N,4160,1196.0001,2496,0,0,Y
202006,20200630,10001,G,F,28,2,N,Y,63239,1821,14866.52,0,13675.8368,N
202006,20200630,10001,G,F,21,1,N,N,12107.40674,525,10481.7334,0,10479.8666,N
202006,20200630,10001,G,M,32,2,N,N,18896.7334,3026.8568,12222,0,12220,N
202006,20200630,10001,G,M,39,2,N,N,26195.9667,443.0001,12761.1166,0,12676.7624,N
202006,20200630,10001,C,M,73,1,N,N,2292.6999,1212,0,2192.0001,0,N
202006,20200630,10001,C,M,55,2,N,N,3738.90011,1397.0001,2002,335.25,2000,N
202006,20200630,10001,G,F,55,2,Y,Y,14877.4333,3801.8,8510.1334,0,8508.4,N
202006,20200630,10001,E,M,22,1,N,Y,19787.75326,2934,15054.8666,0,16636.1666,N
202006,20200630,10001,H,M,66,1,N,Y,30456.5667,336,10844.4666,0,10845.8,N
202006,20200630,10001,_,M,10,0,N,N,3627.26463,896.0001,2401.5132,0,2399.424,N
202006,20200630,10001,F,M,51,1,N,N,13267.1334,2904.9999,8115.2534,778.5594,8292.92,N
202006,20200630,10001,E,M,49,1,N,N,11048.1334,1722,4508.3,0,4502.95,N
202006,20200630,10001,E,M,60,2,N,N,10356.2,1869,4721,986.4501,4800.7334,N
202006,20200630,10001,C,F,78,2,N,N,3964.32663,990.9999,2612.9334,1047.5001,2407.3,N
202006,20200630,10001,E,M,23,1,N,N,20150.38652,6336.5332,11982,0,11426.0666,N
202006,20200630,10001,D,F,57,0,N,N,5594.6,2860.1001,0,0,0,Y
202006,20200630,10001,C,M,84,1,N,N,4272.98674,3884.5334,0,3274,0,N
202006,20200630,10001,_,M,34,1,N,Y,4921.18,2081.4,2392.4,0,3383.2666,N
202006,20200630,10001,E,F,29,1,N,N,10018.9334,1782,6518.4,0,6402.7,N
202006,20200630,10001,E,F,19,1,N,N,13350.1334,2052,7420.9334,0,7049.4666,N
202006,20200630,10001,D,F,42,1,N,N,9616.28855,1884.9999,6857.0806,0,5779.2224,N
202006,20200630,10001,D,M,21,1,N,N,9360.8,1704,3635,0,3633,N
202006,20200630,10001,D,F,80,1,N,N,4664.15499,1464,2776.1409,0,2773.1409,N
202006,20200630,10001,E,F,20,1,N,N,11248.1334,2031.0666,8312.1,0,8309.45,N
202006,20200630,10001,G,M,64,3,N,N,13415.4,1893,4128.008,1633.05,4779.6746,N
202006,20200630,10001,_,F,64,0,N,Y,30242.09815,27492.8165,0,1836.2622,0,N
202006,20200630,10001,D,F,69,1,N,N,8716.91326,3122.4666,4802,0,4800,N
202006,20200630,10001,F,F,61,1,N,N,10743.5334,2472.8666,5105.5334,0,5096.3666,N
202006,20200630,10001,C,M,86,1,N,N,15168.99978,13789.9998,0,1865.0001,0,N
202006,20200630,10001,C,M,9,1,N,N,3570.81989,944.1999,2302,0,2300,N
202006,20200630,10001,D,M,54,2,Y,N,34037.7667,2546.4,13727,0,6965.1,N
202006,20200630,10001,D,M,34,0,N,Y,8898.1334,2826.9999,0,0,0,Y
202006,20200630,10001,D,F,34,0,N,N,11901.8,3283.8574,7141.08,0,0,Y
202006,20200630,10001,_,F,42,0,N,N,4314.8017,2036,1886.547,0,1992.3729,N
202006,20200630,10001,C,F,65,1,N,N,7313.4,3658.2,0,857.7501,0,N
202006,20200630,10001,E,M,61,1,N,N,10431.4,1334.0001,6714.6,0,6756.3,N
202006,20200630,10001,D,M,63,0,N,N,6919.3334,2244,0,0,0,Y
202006,20200630,10001,C,M,38,1,N,N,7052.17326,6411.0666,0,0,0,Y
202006,20200630,10001,C,M,73,1,N,Y,2510.7999,728.9001,1506.47994,2230.35,0,N
202006,20200630,10001,D,F,13,1,N,N,6945,1809.9999,2850.8,0,2848.8,N
202006,20200630,10001,_,M,23,1,N,N,2225.95989,1722,301.5999,0,298.95,N
202006,20200630,10001,G,F,25,1,N,N,42862.0333,3337.4,16736.97,0,15584.3942,N
202006,20200630,10001,E,F,24,1,N,N,11851.6,1276.2,8058.2,0,7717.4,N
202006,20200630,10001,C,F,65,2,N,N,3762.21978,966.0999,2454.0999,0,2632.1499,N
202006,20200630,10001,G,M,64,2,N,Y,7593.9334,836.0001,5168.7334,342,4774.2666,N
202006,20200630,10001,C,M,79,1,N,N,1486.2999,718.1001,0,1320.5499,0,N
202006,20200630,10001,F,F,49,1,N,N,16540.48,6127.6,8909.2,0,8919.3334,N
202006,20200630,10001,D,M,59,1,N,N,7019.1,336,6045,0,6508.4666,N
202006,20200630,10001,D,F,26,1,N,N,23393.4333,731.1,7650.6666,0,7648.8374,N
202006,20200630,10001,E,F,62,1,N,N,9237.50674,2419.3334,5978.4,0,6010.115,N
202006,20200630,10001,G,M,59,1,N,Y,18999.49348,4838.7334,12433.5334,0,10769.6666,N
202006,20200630,10001,G,M,46,1,N,N,11419.1,936,9445,0,9022.5666,N
202006,20200630,10001,D,M,42,1,N,Y,6393.20011,2210.0001,3602,0,3117.3,N
202006,20200630,10001,D,F,50,2,N,N,17843.3334,1749.0999,5038.5334,418.5,5627.414,N
202006,20200630,10001,D,M,54,1,N,N,5139.86,331.8,4340.8,0,4248.5,N
202006,20200630,10001,D,M,36,0,N,N,7417.5334,1443.2001,4450.52004,0,0,Y
202006,20200630,10001,G,F,34,1,N,N,19055.2,5655.2666,8809.8,0,8846.6666,N
202006,20200630,10001,F,F,62,2,N,N,15872.1334,1758,4268.0666,1541.25,4582.3334,N
202006,20200630,10001,D,M,11,1,N,Y,5847.78326,1512,3804.1666,0,3800.95,N
202006,20200630,10001,D,M,21,1,N,Y,10951.1667,1487.0001,6205.4666,0,5726.2,N
202006,20200630,10001,D,M,72,1,N,N,6525.12652,2326.3332,3605.6,0,3603.6,N
202006,20200630,10001,G,M,30,1,N,N,14320.9333,3373.6666,7295.4664,0,10293.6718,N
202006,20200630,10001,G,_,_,1,N,N,19083.2,831,9411,0,15642.2866,N
202006,20200630,10001,D,M,33,1,N,N,3013.26674,2739.3334,0,0,0,Y
202006,20200630,10001,D,F,74,1,N,N,6493.5334,391.2,4752.1334,0,4749.4,N
202006,20200630,10001,E,M,58,1,N,N,10794.08011,2564.0001,7248.8,0,7261.2666,N
202006,20200630,10001,C,M,9,1,N,N,9196.58674,5957.5334,2403,0,2400,N
202006,20200630,10001,D,M,67,1,N,N,6126.56011,1748.0001,3821.6,0,3817.5666,N
202006,20200630,10001,D,M,57,2,N,Y,12540.73348,3282.5334,8118.1334,2738.4999,9114.0714,N
202006,20200630,10001,C,M,74,1,N,N,8582.34674,7802.1334,0,1640.4999,0,N
202006,20200630,10001,_,M,_,1,N,N,3811.72,1263,2202.2,0,2598.4334,N
202006,20200630,10001,E,F,51,3,N,N,14431.7334,2162.1,8659.04004,4938.8998,0,N
202006,20200630,10001,G,F,36,3,N,N,20738.29989,2832.9999,16020,0,14453.55,N
202006,20200630,10001,C,M,37,0,N,N,3169.4,972.6,0,0,0,Y
202006,20200630,10001,E,M,57,0,N,N,11947.1334,3073.2666,7168.28004,0,0,Y
202006,20200630,10001,D,M,86,1,N,N,4755.0666,2848.6666,0,986.0001,0,N
202006,20200630,10001,_,F,17,0,N,N,11719.04734,4672.4666,5981.2128,0,5979.562,N
202006,20200630,10001,F,F,53,1,N,N,18088.8,2605.6666,5396,0,5751.9,N
202006,20200630,10001,G,F,30,2,N,N,17940.8,1310.4,9578.182,0,9822.182,N
202006,20200630,10001,C,M,41,0,N,N,2802.4,1955.0001,0,0,0,Y
202006,20200630,10001,G,F,47,2,N,N,11658.8,2767.2,8387.689,2347.65,8757.489,N
202006,20200630,10001,G,F,26,1,N,N,16757.2,2132.0001,7969.8,0,7967.8,N
202006,20200630,10001,_,F,45,1,N,N,7150.07414,3989.3332,2510.7342,0,2508.7342,N
202006,20200630,10001,C,M,80,1,N,N,4818.8,336,1671.3,0,1667.85,N
202006,20200630,10001,E,F,58,1,N,N,11055.4,1716,6966,0,6601.7,N
202006,20200630,10001,F,F,25,0,N,N,15999.35315,1998.9999,12545.8666,0,12543.7334,N
