RID,Time_Departure,Time_Arrival,Distance,Time_Driving,Speed_Per_Hour,Address1,Address2,Weekday,Hour,Day,Signaltype
router-84875df7fc-cmkz9-1-7560815-0,12:22:47,12:35:51.077000,6859.0,784.6279907227,31.470200263,경기도,남양주시,3,12,23,13.0
router-84875df7fc-cmkz9-4-30546312-0,17:58:20,18:33:06.448000,9172.0,2086.3190917969,15.8265339803,서울특별시,중랑구,1,17,28,33.0
router-84875df7fc-b5nxc-1-8629809-0,19:03:01,19:14:36.431000,3137.0,688.700012207,16.397850733,서울특별시,양천구,0,19,27,22.0
router-84875df7fc-52vz8-6-67207335-0,10:28:44,10:41:32.875000,5407.0,767.5449829102,25.3603377436,서울특별시,서초구,3,10,30,33.0
router-84875df7fc-cmkz9-4-31665914-0,19:39:21,19:50:26.242000,5264.0,665.3690185547,28.4810375469,서울특별시,강서구,2,19,29,16.0
router-84875df7fc-scxcj-3-24723413-0,20:02:59,20:19:52.088000,6780.0,1002.0050048828,24.3591597657,서울특별시,구로구,4,20,24,37.0
router-84875df7fc-b5nxc-4-69305431-0,17:27:30,17:39:41.698000,8758.0,730.8460083008,43.1401412088,경기도,파주시,1,17,28,6.0
router-84875df7fc-8n4sw-7-61182072-0,08:32:04,08:42:48.222000,5658.0,645.4310302734,31.558445511,경기도,용인시 처인구,4,8,24,20.0
router-84875df7fc-b5nxc-7-20954342-0,18:22:11,18:38:56.169000,3063.0,1003.1359863281,10.992328209,서울특별시,영등포구,0,18,20,25.0
router-84875df7fc-b5nxc-7-21795331-0,16:18:48,16:43:49.155000,9262.0,1500.4759521484,22.2217490072,서울특별시,강동구,1,16,21,38.0
router-84875df7fc-8n4sw-0-6389595-0,12:42:43,12:52:11.454000,13448.0,565.2520141602,85.6481689356,경기도,화성시,1,12,28,0.0
router-84875df7fc-scxcj-7-69544350-0,09:24:13,09:49:18.296000,6335.0,1501.4620361328,15.1891952318,서울특별시,양천구,2,9,29,24.0
router-84875df7fc-52vz8-1-9801100-0,09:30:16,09:45:12.156000,11377.0,895.4630126953,45.7385725813,경기도,양주시,3,9,30,36.0
router-84875df7fc-b5nxc-1-9071875-0,12:47:02,13:39:00.153000,9770.0,3114.8530273438,11.2917045174,서울특별시,노원구,2,12,29,63.0
router-84875df7fc-b5nxc-6-16717331-0,08:45:43,09:00:55.427000,4367.0,904.3220214844,17.3845152794,경기도,안양시 만안구,4,8,31,13.0
router-84875df7fc-8n4sw-7-71319432-0,04:48:45,04:59:42.638000,8779.0,657.1079711914,48.0962054724,경기도,구리시,1,4,28,19.0
router-84875df7fc-52vz8-6-64948851-0,09:01:21,09:13:17.602000,6948.0,715.6140136719,34.9529208793,서울특별시,서초구,2,9,29,0.0
router-84875df7fc-52vz8-6-62723429-0,07:40:07,07:54:10.591000,7057.0,841.4860229492,30.1908757925,경기도,이천시,1,7,28,36.0
router-84875df7fc-cmkz9-7-66569278-0,11:41:55,12:03:07.175000,7874.0,1269.4899902344,22.3289669222,서울특별시,강남구,2,11,29,39.0
router-84875df7fc-b5nxc-6-11008165-0,11:04:22,11:18:30.423000,12963.0,847.3610229492,55.0731019437,경기도,수원시 영통구,0,11,20,10.0
router-84875df7fc-52vz8-3-12245073-0,20:33:19,20:44:17.169000,8857.0,656.6459960938,48.5576706318,서울특별시,용산구,0,20,20,22.0
router-84875df7fc-8n4sw-2-9358042-0,10:43:10,10:59:49.418000,3570.0,999.4849853516,12.8586223789,서울특별시,영등포구,3,10,30,3.0
router-84875df7fc-52vz8-6-47818468-0,08:42:08,08:50:08.515000,4282.0,479.966003418,32.1172747449,경기도,안양시 만안구,1,8,21,1.0
router-84875df7fc-cmkz9-3-7714083-0,13:18:58,13:36:29.450000,6069.0,1050.4250488281,20.7995801551,경기도,부천시,4,13,24,40.0
router-84875df7fc-b5nxc-3-9614031-0,09:07:49,09:22:06.769000,3455.0,853.7230224609,14.5691280108,서울특별시,노원구,1,9,28,38.0
router-84875df7fc-scxcj-7-53118172-0,10:19:55,11:10:22.695000,12957.0,3026.0090332031,15.4147590071,서울특별시,노원구,2,10,22,28.0
router-84875df7fc-8n4sw-7-57919923-0,18:18:46,18:38:47.193000,3495.0,1200.248046875,10.4828331383,서울특별시,서초구,2,18,22,19.0
router-84875df7fc-cmkz9-6-16217014-0,17:04:13,17:24:58.717000,10197.0,1245.2530517578,29.4793094048,서울특별시,강남구,1,17,28,5.0
router-84875df7fc-8n4sw-6-29463546-0,06:33:20,06:48:33.146000,8008.0,912.5830078125,31.590331787,경기도,성남시 수정구,2,6,29,14.0
router-84875df7fc-b5nxc-4-67556144-0,22:49:18,23:01:24.440000,4507.0,726.549987793,22.3318426435,서울특별시,중구,0,22,27,26.0
router-84875df7fc-8n4sw-6-28214131-0,17:52:43,18:02:01.214000,3479.0,557.2449951172,22.4755719831,경기도,구리시,0,17,27,2.0
router-84875df7fc-52vz8-3-14428823-0,19:37:09,19:52:11.592000,4752.0,900.2819824219,19.0020463966,서울특별시,구로구,4,19,24,18.0
router-84875df7fc-52vz8-1-9048758-0,19:01:34,19:19:18.985000,10129.0,1063.6879882812,34.2811053634,서울특별시,강남구,0,19,27,3.0
router-84875df7fc-scxcj-4-10052085-0,07:35:10,07:59:04.426000,6151.0,1434.2709960938,15.4389233696,서울특별시,양천구,4,7,31,4.0
router-84875df7fc-52vz8-4-25294423-0,23:09:41,23:21:33.182000,3615.0,712.5109863281,18.2649815227,서울특별시,노원구,4,23,24,16.0
router-84875df7fc-b5nxc-5-11316574-0,11:17:18,11:59:50.800000,11225.0,2550.2399902344,15.8455675367,서울특별시,영등포구,2,11,29,31.0
router-84875df7fc-8n4sw-6-22046163-0,16:41:27,16:59:40.547000,11107.0,1093.4949951172,36.5664225063,경기도,화성시,1,16,21,4.0
router-84875df7fc-scxcj-4-9945176-0,18:02:59,18:45:58.192000,5015.0,2578.0568847656,7.0029486575,서울특별시,서초구,3,18,30,37.0
router-84875df7fc-52vz8-4-20765246-0,10:56:51,11:18:23.351000,13283.0,1284.8609619141,37.2171008517,경기도,용인시 처인구,0,10,20,40.0
router-84875df7fc-8n4sw-7-58683412-0,07:30:27,07:51:16.665000,6875.0,1248.9689941406,19.8163446139,서울특별시,구로구,3,7,23,37.0
router-84875df7fc-cmkz9-7-63568063-0,22:35:05,22:50:06.228000,5669.0,900.2520141602,22.6696521407,경기도,수원시 권선구,0,22,27,29.0
router-84875df7fc-cmkz9-6-16489892-0,09:55:04,10:13:09.886000,12936.0,1081.958984375,43.0419273489,경기도,동두천시,2,9,29,27.0
router-84875df7fc-b5nxc-1-7270180-0,14:12:05,14:22:06.184000,7249.0,599.1920166016,43.5526496965,경기도,수원시 장안구,3,14,23,33.0
router-84875df7fc-cmkz9-2-8319622-0,11:26:16,11:40:37.634000,5095.0,857.3239746094,21.3944792671,경기도,구리시,4,11,24,24.0
router-84875df7fc-52vz8-2-10040621-0,02:28:28,02:41:49.398000,6081.0,797.2780151367,27.4579250705,경기도,용인시 기흥구,3,2,30,27.0
router-84875df7fc-scxcj-5-8923645-0,17:33:31,17:45:02.256000,4902.0,689.4949951172,25.594384477,경기도,고양시 덕양구,2,17,22,16.0
router-84875df7fc-8n4sw-7-74420316-0,11:08:42,11:13:42.189000,6804.0,300.2950134277,81.5677880242,경기도,의왕시,2,11,29,0.0
router-84875df7fc-scxcj-7-54736854-0,22:42:37,22:46:58.111000,3898.0,259.766998291,54.0207189224,경기도,평택시,2,22,22,11.0
router-84875df7fc-scxcj-3-22126967-0,08:44:18,08:54:59.142000,4008.0,641.7620239258,22.4831003738,경기도,파주시,2,8,22,12.0
router-84875df7fc-b5nxc-4-58157104-0,08:22:27,08:44:40.674000,6062.0,1303.8459472656,16.737560174,서울특별시,영등포구,4,8,24,24.0
router-84875df7fc-scxcj-7-50879879-0,11:19:16,11:39:57.782000,4789.0,1234.4250488281,13.9663400515,서울특별시,구로구,1,11,21,29.0
router-84875df7fc-52vz8-2-7760633-0,11:57:30,12:09:04.937000,3136.0,695.8720092773,16.2236731029,서울특별시,성동구,3,11,23,21.0
router-84875df7fc-scxcj-3-21791553-0,18:43:57,18:48:57.879000,3290.0,300.4389953613,39.4223126254,경기도,여주시,1,18,21,2.0
router-84875df7fc-8n4sw-0-6090001-0,00:46:11,01:00:18.086000,7829.0,847.117980957,33.2709264041,경기도,수원시 권선구,0,0,27,22.0
router-84875df7fc-b5nxc-0-6284695-0,15:27:53,15:46:03.568000,6550.0,1090.3909912109,21.6252703755,경기도,의왕시,1,15,28,27.0
router-84875df7fc-b5nxc-7-31374197-0,10:29:21,10:49:49.585000,14790.0,1228.9730224609,43.3239778473,경기도,남양주시,4,10,31,10.0
router-84875df7fc-cmkz9-4-29846666-0,06:54:29,07:17:41.495000,13938.0,1392.1650390625,36.0422784599,경기도,용인시 기흥구,1,6,28,27.0
router-84875df7fc-scxcj-0-8890347-0,10:16:35,10:34:56.882000,7488.0,1099.7559814453,24.5116193545,경기도,의왕시,1,10,28,36.0
router-84875df7fc-b5nxc-4-65992865-0,10:49:08,10:59:09.662000,6579.0,600.0869750977,39.4682787377,서울특별시,영등포구,0,10,27,7.0
router-84875df7fc-cmkz9-6-16096224-0,14:01:43,14:26:42.449000,10547.0,1500.3430175781,25.3070128332,경기도,부천시,1,14,28,36.0
router-84875df7fc-cmkz9-7-70825691-0,09:27:00,09:53:27.153000,7145.0,1586.1180419922,16.2169519033,서울특별시,영등포구,4,9,31,47.0
router-84875df7fc-cmkz9-7-52937598-0,10:38:13,11:39:43.936000,10498.0,3690.5720214844,10.2403637647,서울특별시,동대문구,3,10,23,45.0
router-84875df7fc-52vz8-4-30577163-0,11:00:59,11:09:01.263000,3958.0,482.1770019531,29.5509739002,서울특별시,서대문구,3,11,30,14.0
router-84875df7fc-scxcj-7-51980484-0,18:18:25,18:28:26.216000,3905.0,600.3790283203,23.4152082882,서울특별시,성동구,1,18,21,0.0
router-84875df7fc-cmkz9-2-8385001-0,14:10:38,14:28:15.655000,7699.0,1057.3740234375,26.2124843108,서울특별시,광진구,4,14,24,57.0
router-84875df7fc-b5nxc-4-72978714-0,11:01:36,11:13:32.686000,4307.0,712.8829956055,21.7499927696,경기도,화성시,3,11,30,21.0
router-84875df7fc-52vz8-5-8613656-0,16:12:35,16:29:59.628000,7049.0,1043.5579833984,24.3171921481,경기도,안산시 단원구,4,16,24,21.0
router-84875df7fc-b5nxc-6-15803851-0,14:06:22,14:29:43.065000,7457.0,1399.2690429688,19.1851596624,경기도,파주시,2,14,29,36.0
router-84875df7fc-52vz8-6-65195851-0,10:58:52,11:21:55.066000,10671.0,1382.0660400391,27.7957773993,경기도,김포시,2,10,29,19.0
router-84875df7fc-8n4sw-7-69954763-0,13:35:32,13:50:34.595000,8620.0,898.7559814453,34.5277257016,경기도,하남시,0,13,27,7.0
router-84875df7fc-scxcj-1-5100950-0,16:00:52,16:17:31.926000,6579.0,994.0189819336,23.8269091742,경기도,남양주시,0,16,20,19.0
router-84875df7fc-scxcj-1-7485335-0,04:24:09,04:27:58.116000,3213.0,227.7089996338,50.7964112907,경기도,고양시 덕양구,4,4,31,8.0
router-84875df7fc-b5nxc-5-8586807-0,07:01:45,07:11:26.962000,6208.0,582.533996582,38.364799533,경기도,화성시,2,7,22,7.0
router-84875df7fc-b5nxc-6-12296314-0,19:06:01,19:36:30.639000,7253.0,1829.1639404297,14.2747183141,경기도,화성시,2,19,22,29.0
router-84875df7fc-scxcj-3-27321440-0,12:20:15,12:44:29.366000,12713.0,1449.4599609375,31.5750701871,경기도,고양시 일산동구,0,12,27,22.0
router-84875df7fc-52vz8-1-8826166-0,09:11:01,09:28:32.700000,4215.0,1051.5880126953,14.4296053367,서울특별시,양천구,0,9,27,13.0
router-84875df7fc-b5nxc-4-57210623-0,17:29:29,18:14:30.122000,10912.0,2700.3049316406,14.5476903514,경기도,남양주시,3,17,23,21.0
router-84875df7fc-8n4sw-6-28155641-0,17:00:51,17:24:19.096000,11945.0,1403.2149658203,30.6453401991,경기도,김포시,0,17,27,4.0
router-84875df7fc-b5nxc-4-68039014-0,09:07:44,09:28:02.827000,14139.0,1200.6259765625,42.3948848298,경기도,화성시,1,9,28,25.0
router-84875df7fc-8n4sw-4-11320526-0,12:24:36,12:39:36.365000,6134.0,900.7210083008,24.5163594459,서울특별시,강동구,3,12,23,28.0
router-84875df7fc-8n4sw-6-21090295-0,16:47:11,17:08:29.197000,9465.0,1274.9859619141,26.7250001316,경기도,용인시 기흥구,0,16,20,47.0
router-84875df7fc-scxcj-4-6723232-0,15:26:35,15:51:22.207000,10634.0,1487.6540527344,25.7334021506,경기도,평택시,0,15,20,17.0
router-84875df7fc-b5nxc-4-71529996-0,16:40:54,17:01:14.164000,8821.0,1220.4969482422,26.0185820585,경기도,안산시 단원구,2,16,29,26.0
router-84875df7fc-scxcj-3-29133847-0,11:12:49,11:42:34.937000,15000.0,1784.9479980469,30.2529821928,서울특별시,서초구,2,11,29,24.0
router-84875df7fc-cmkz9-6-16992267-0,08:36:46,08:55:53.189000,10668.0,1140.1569824219,33.6837826651,경기도,안산시 상록구,3,8,30,15.0
router-84875df7fc-8n4sw-7-70097885-0,14:26:31,14:41:38.628000,4906.0,902.5399780273,19.5687730516,서울특별시,서초구,0,14,27,24.0
router-84875df7fc-8n4sw-7-52581674-0,15:32:22,15:40:34.655000,3148.0,493.9930114746,22.9412152333,서울특별시,중랑구,0,15,20,16.0
router-84875df7fc-scxcj-4-7905162-0,14:46:57,14:57:53.936000,4823.0,656.4699707031,26.4487345574,서울특별시,용산구,4,14,24,29.0
router-84875df7fc-b5nxc-5-8475777-0,17:52:16,18:05:16.838000,8427.0,780.3930053711,38.8742592402,경기도,파주시,1,17,21,1.0
router-84875df7fc-b5nxc-1-7209039-0,11:09:29,11:38:07.476000,11589.0,1717.9110107422,24.2855419979,서울특별시,금천구,3,11,23,14.0
router-84875df7fc-8n4sw-6-23059966-0,17:11:55,17:27:01.469000,4449.0,906.5670166016,17.667088816,서울특별시,중랑구,2,17,22,22.0
router-84875df7fc-scxcj-7-71189620-0,20:50:29,21:01:33.547000,3254.0,663.7390136719,17.6491056857,경기도,구리시,2,20,29,3.0
router-84875df7fc-8n4sw-7-59709744-0,14:33:15,14:51:38.210000,6866.0,1090.8170166016,22.6597125126,서울특별시,마포구,3,14,23,42.0
router-84875df7fc-52vz8-6-54653107-0,13:19:54,13:38:17.182000,14581.0,1102.1280517578,47.6274965656,서울특별시,강서구,4,13,24,13.0
router-84875df7fc-52vz8-6-62257425-0,19:46:34,19:57:16.632000,3090.0,641.6149902344,17.3375001665,경기도,수원시 장안구,0,19,27,17.0
router-84875df7fc-b5nxc-2-7463075-0,14:50:15,15:09:05.706000,14334.0,1130.5389404297,45.6440712961,경기도,이천시,3,14,23,45.0
router-84875df7fc-b5nxc-4-52605064-0,18:02:16,18:11:24.405000,7716.0,548.4799804688,50.6446925852,경기도,화성시,1,18,21,7.0
router-84875df7fc-b5nxc-5-9543807-0,17:23:33,17:38:34.382000,6177.0,900.2310180664,24.7016594116,서울특별시,강남구,4,17,24,23.0
router-84875df7fc-52vz8-6-64364442-0,20:13:06,20:24:13.117000,14347.0,666.2509765625,77.5221377783,경기도,성남시 분당구,1,20,28,15.0
router-84875df7fc-cmkz9-4-29980916-0,09:48:33,09:55:38.418000,3522.0,408.7900085449,31.0164136475,서울특별시,송파구,1,9,28,15.0
router-84875df7fc-b5nxc-2-9346096-0,14:50:40,14:58:23.001000,3940.0,462.5530090332,30.6645935125,경기도,성남시 분당구,2,14,29,8.0
router-84875df7fc-52vz8-3-16942190-0,10:17:56,10:53:41.247000,10071.0,2143.91796875,16.9109082197,서울특별시,중구,2,10,29,51.0
router-84875df7fc-cmkz9-4-31848286-0,05:04:19,05:22:00.165000,13554.0,1057.8370361328,46.1265755814,서울특별시,영등포구,3,5,30,29.0
router-84875df7fc-scxcj-6-16332009-0,17:22:44,17:45:36.550000,7799.0,1371.6049804688,20.4697419445,경기도,하남시,2,17,29,42.0
router-84875df7fc-cmkz9-4-26161118-0,17:12:46,17:20:24.717000,3587.0,458.4840087891,28.1649954032,경기도,하남시,4,17,24,5.0
router-84875df7fc-b5nxc-4-67957008-0,08:25:38,08:45:40.314000,12287.0,1200.3869628906,36.8491172992,경기도,성남시 분당구,1,8,28,0.0
router-84875df7fc-scxcj-7-67237879-0,09:25:49,09:40:30.444000,4009.0,881.6240234375,16.3702435691,서울특별시,강북구,1,9,28,30.0
router-84875df7fc-cmkz9-7-53800317-0,16:42:23,16:57:20.184000,7509.0,896.1539916992,30.1649049721,경기도,고양시 일산서구,3,16,23,24.0
router-84875df7fc-52vz8-4-23109366-0,17:25:27,17:35:00.977000,5422.0,574.0310058594,34.003738127,경기도,성남시 분당구,2,17,22,3.0
router-84875df7fc-b5nxc-3-8245259-0,10:30:58,10:49:47.104000,11735.0,1128.083984375,37.4493393977,경기도,고양시 덕양구,4,10,24,26.0
router-84875df7fc-scxcj-7-71517810-0,05:32:41,05:46:40.527000,11391.0,838.5960083008,48.9003043111,경기도,용인시 처인구,3,5,30,8.0
router-84875df7fc-52vz8-3-14322170-0,16:57:12,17:09:50.048000,3209.0,755.2979736328,15.2951555589,경기도,부천시,4,16,24,18.0
router-84875df7fc-b5nxc-4-68407045-0,11:39:55,11:56:04.566000,11308.0,969.2059936523,42.0022165222,경기도,부천시,1,11,28,4.0
router-84875df7fc-8n4sw-7-70716330-0,18:12:42,18:27:29.337000,4857.0,887.2789916992,19.7065411934,경기도,고양시 덕양구,0,18,27,16.0
router-84875df7fc-8n4sw-7-77094166-0,12:25:52,12:50:22.180000,14415.0,1468.3010253906,35.3428888917,서울특별시,마포구,3,12,30,26.0
router-84875df7fc-cmkz9-4-29677442-0,20:42:35,20:53:41.164000,3206.0,664.3060302734,17.3739202627,경기도,평택시,0,20,27,12.0
router-84875df7fc-8n4sw-7-75458153-0,17:20:50,17:47:40.088000,8077.0,1609.4270019531,18.0668026352,서울특별시,강동구,2,17,29,12.0
router-84875df7fc-cmkz9-7-65151532-0,16:54:15,17:14:30.785000,6001.0,1213.1979980469,17.8071510461,서울특별시,강남구,1,16,28,33.0
router-84875df7fc-8n4sw-7-60629689-0,21:02:36,21:11:30.502000,3595.0,534.4210205078,24.2168618063,경기도,성남시 분당구,3,21,23,23.0
router-84875df7fc-b5nxc-4-49012107-0,09:52:50,10:08:36.658000,3058.0,947.7379760742,11.6158688139,경기도,안산시 단원구,0,9,20,22.0
router-84875df7fc-52vz8-4-31640611-0,10:22:25,10:27:27.814000,8149.0,300.3699951172,97.6675449509,경기도,남양주시,4,10,31,0.0
router-84875df7fc-52vz8-6-61108019-0,11:19:33,11:34:26.700000,9928.0,892.2609863281,40.0564414982,경기도,용인시 기흥구,0,11,27,18.0
router-84875df7fc-b5nxc-3-10054738-0,14:43:05,14:46:43.022000,3681.0,216.7429962158,61.1396918533,경기도,용인시 수지구,2,14,29,0.0
router-84875df7fc-cmkz9-1-7510148-0,09:52:08,10:02:09.835000,4082.0,600.3079833984,24.4794345676,경기도,수원시 장안구,3,9,23,0.0
router-84875df7fc-cmkz9-7-55825313-0,15:49:59,15:55:19.418000,3472.0,318.7179870605,39.2171151534,서울특별시,광진구,4,15,24,14.0
router-84875df7fc-scxcj-7-57557480-0,09:35:15,09:55:44.806000,11186.0,1229.0649414062,32.7644200427,서울특별시,노원구,4,9,24,24.0
router-84875df7fc-cmkz9-3-7661902-0,10:51:32,11:04:18.312000,5406.0,766.3969726562,25.3936284907,경기도,고양시 일산동구,4,10,24,23.0
router-84875df7fc-scxcj-0-8550379-0,06:39:00,06:53:32.342000,11698.0,871.3959960938,48.327970508,경기도,고양시 덕양구,0,6,27,15.0
router-84875df7fc-b5nxc-7-29634023-0,15:10:53,15:20:12.047000,6275.0,559.5969848633,40.3683375912,서울특별시,영등포구,2,15,29,1.0
router-84875df7fc-cmkz9-7-52594401-0,07:43:14,07:51:06.675000,4699.0,472.6390075684,35.7913750857,경기도,여주시,3,7,23,6.0
router-84875df7fc-scxcj-7-70817850-0,17:41:27,18:00:46.521000,4912.0,1158.0799560547,15.269412019,서울특별시,마포구,2,17,29,39.0
router-84875df7fc-scxcj-7-65736122-0,14:27:20,14:45:53.513000,9839.0,1106.4379882812,32.0130006156,경기도,구리시,0,14,27,12.0
router-84875df7fc-52vz8-4-29682808-0,12:05:09,12:31:56.209000,6500.0,1607.5069580078,14.5567021551,경기도,고양시 일산동구,2,12,29,20.0
router-84875df7fc-cmkz9-7-61944292-0,09:33:42,09:47:27.686000,7405.0,822.5540161133,32.4088138624,경기도,용인시 수지구,0,9,27,20.0
router-84875df7fc-8n4sw-6-25165444-0,19:58:15,20:15:46.244000,7262.0,1050.2640380859,24.8920262448,서울특별시,서초구,4,19,24,7.0
router-84875df7fc-cmkz9-1-7408993-0,18:57:00,19:09:12.163000,4509.0,731.1140136719,22.2022826761,경기도,고양시 일산동구,2,18,22,16.0
router-84875df7fc-cmkz9-5-11157016-0,18:19:21,18:34:29.002000,4230.0,900.2860107422,16.9146247063,경기도,남양주시,1,18,28,7.0
router-84875df7fc-b5nxc-4-58020043-0,06:54:52,07:03:44.848000,4417.0,533.5449829102,29.80292292,서울특별시,강동구,4,6,24,27.0
router-84875df7fc-52vz8-5-8090862-0,07:23:35,07:46:17.159000,11820.0,1362.0570068359,31.2409831501,경기도,고양시 덕양구,3,7,23,43.0
router-84875df7fc-b5nxc-4-66960097-0,16:58:50,17:14:58.815000,3600.0,969.6950073242,13.3650270468,경기도,구리시,0,16,27,17.0
router-84875df7fc-52vz8-3-13797053-0,17:24:35,17:29:36.171000,4625.0,300.3399963379,55.4371718819,서울특별시,강남구,3,17,23,0.0
router-84875df7fc-52vz8-3-13671397-0,14:00:26,14:30:38.287000,6692.0,1812.5909423828,13.2910296729,서울특별시,서초구,3,14,23,32.0
router-84875df7fc-52vz8-6-53886768-0,06:27:04,06:33:29.601000,3374.0,384.5939941406,31.5823964624,서울특별시,서초구,4,6,24,15.0
router-84875df7fc-cmkz9-7-46922844-0,14:08:45,14:19:10.098000,4472.0,625.4780273438,25.739033661,경기도,성남시 분당구,0,14,20,23.0
router-84875df7fc-b5nxc-4-52385146-0,16:38:01,17:10:54.164000,10209.0,1972.4019775391,18.6333214114,서울특별시,영등포구,1,16,21,19.0
router-84875df7fc-scxcj-7-53098567-0,10:12:00,10:17:05.054000,3915.0,301.0950012207,46.8091464251,인천광역시,부평구,2,10,22,3.0
router-84875df7fc-cmkz9-4-30038027-0,10:43:08,11:01:03.640000,7590.0,1075.3439941406,25.4095435032,경기도,광명시,1,10,28,28.0
router-84875df7fc-8n4sw-6-23421787-0,07:27:50,07:57:32.584000,8698.0,1782.4410400391,17.5673692967,경기도,고양시 덕양구,3,7,23,36.0
